5.8360744	3.4191585	-1.8458319
7.558996	4.344731	-1.9890177
3.3056462	4.5424714	0.1947134
4.5219646	4.5628467	-0.22966643
4.679616	4.7292533	-0.17294177
5.1634107	4.396192	0.6600359
1.4524956	2.9446468	-1.5010322
9.39853	3.1840234	-2.742191
7.797497	2.265568	-4.4648156
7.0523233	2.0849879	-4.6061625
6.9496636	2.066774	-4.411872
6.8657537	1.7519381	-3.8960557
5.248359	0.47848836	-3.3560145
3.8833053	0.46675578	-3.032526
1.8847809	-0.02973118	-2.6205893
7.8472047	0.91052735	5.2920384
-4.142823	4.8454733	-0.99914575
-4.159258	4.8337116	-0.9955775
-4.2311893	3.8659244	-1.3395457
-3.044346	4.798386	-1.4242239
-4.5245886	4.2951355	-1.0921823
-4.0898056	4.9548974	-0.9657961
7.024644	2.1754487	-0.53235954
6.8909564	2.688219	-2.6472147
4.0825996	2.95342	-1.3868135
8.03894	2.1325965	-2.073766
4.1453238	2.113328	-1.5370765
5.074125	1.5444193	-1.8875673
4.7226458	2.4841487	-3.3187888
3.7668846	1.4290438	-2.386614
2.8878152	0.77570933	-3.125028
2.6506042	1.7742496	-3.096067
7.2580214	1.4334159	1.015633
5.735268	2.7412755	-1.0239421
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.5235896	-2.045662	-4.896718
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
0.9899858	3.528499	0.5893654
7.4840384	-0.660779	-0.9583715
7.4840384	-0.660779	-0.9583715
5.2368712	0.98379695	-2.830249
-3.7309062	4.920295	0.05963759
-0.7261628	4.2019925	-0.7640207
13.997112	7.38024	2.3413868
14.603421	2.892292	-1.7111119
14.762038	2.4796855	-1.3181337
7.3355303	1.276368	3.432949
8.562093	1.7129126	2.6866608
10.209135	0.79432523	2.5970545
-1.1835787	5.8952875	4.1741595
9.39902	2.4471538	1.7970245
8.236604	1.383869	3.836557
8.975474	0.5292742	1.0769727
10.15113	0.19076818	4.1991487
10.920303	3.7883363	-1.2324452
11.424787	2.5485141	-3.5354278
11.391896	3.4468021	-2.460547
8.769988	2.9497254	-0.58454216
10.365733	1.248254	5.0813284
12.038574	-0.4211756	1.1913117
13.304855	-0.3747144	1.7134831
10.380774	3.5675182	-2.4294684
13.377985	2.9621477	-0.9508646
10.975907	-0.680198	-1.3204622
7.8786745	3.629478	1.2728512
11.931928	1.5044565	-2.226121
10.539941	0.32322797	2.1338177
11.261956	0.19952151	-0.7230827
